Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Prediction_Class,Prediction_Probability,Risk_Score,Alert_Triggered
172.16.0.1-192.168.10.50-58510-80-6,172.16.0.1,58510,192.168.10.50,80,6,7/7/2017 4:10,691163,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,16831.05143,11.57469367,98737.57143,260635.436,689803,24,694,347,353.5533906,597,97,691118,172779.5,344682.3914,689803,184,0,0,0,0,72,112,4.340510126,7.234183543,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-65312-80-6,172.16.0.1,65312,192.168.10.50,80,6,7/7/2017 4:14,2053991,6,0,36,0,6,6,6,0,0,0,0,0,17.52685382,2.921142303,410798.2,916879.8066,2050962,1,2053991,410798.2,916879.8066,2050962,1,0,0,0,0,0,0,0,0,0,120,0,2.921142303,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
192.168.10.15-95.163.95.109-59833-443-6,192.168.10.15,59833,95.163.95.109,443,6,7/7/2017 4:29,479807,5,6,586,929,311,0,117.2,139.8238177,749,0,154.8333333,295.6223379,3157.519586,22.92588478,47980.7,71497.66277,151593,1,326777,81694.25,94309.04632,175062,121,329135,65827,89938.21704,176625,1,0,0,0,0,112,132,10.42085672,12.50502806,0,749,126.25,220.8282447,48765.11364,0,0,0,1,0,0,0,0,1,137.7272727,117.2,154.8333333,112,0,0,0,0,0,0,5,586,6,929,8192,131,4,20,0,0,0,0,0,0,0,0,BENIGN,0.1562,Low,NO
172.16.0.1-192.168.10.50-50732-80-6,192.168.10.50,80,172.16.0.1,50732,6,7/7/2017 4:05,1300460,6,2,11607,26,8760,0,1934.5,3530.471796,20,6,13,9.899494937,8945.29628,6.151669409,185780,491140.9855,1299583,4,1300460,260092,581093.1785,1299583,4,48,48,0,48,48,0,0,0,0,144,40,4.613752057,1.537917352,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,DDoS,0.6980,Medium,NO
192.168.10.3-192.168.10.12-53-60371-17,192.168.10.12,60371,192.168.10.3,53,17,7/7/2017 3:57,238,2,2,70,168,35,35,35,0,84,84,84,0,1000000,16806.72269,79.33333333,98.56131763,190,1,1,1,0,1,1,47,47,0,47,47,0,0,0,0,80,80,8403.361345,8403.361345,35,84,54.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,68.25,35,84,80,0,0,0,0,0,0,2,70,2,168,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-50727-80-6,172.16.0.1,50727,192.168.10.50,80,6,7/7/2017 4:05,1751811,3,6,26,11607,20,0,8.666666667,10.26320288,7300,0,1934.5,2872.398144,6640.556544,5.137540522,218976.375,618938.5232,1750771,6,691,345.5,348.6036431,592,99,1751798,350359.6,782853.8166,1750771,6,0,0,0,0,72,132,1.712513507,3.425027015,0,7300,1163.3,2361.140593,5574984.9,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-50253-80-6,172.16.0.1,50253,192.168.10.50,80,6,7/7/2017 3:57,3999913,4,0,24,0,6,6,6,0,0,0,0,0,6.000130503,1.00002175,1333304.333,2305891.073,3995917,3,3999913,1333304.333,2305891.073,3995917,3,0,0,0,0,0,0,0,0,0,80,0,1.00002175,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
192.168.10.12-38.72.130.155-57182-80-6,192.168.10.12,57182,38.72.130.155,80,6,7/7/2017 3:59,8517353,6,7,3805,4322,2357,0,634.1666667,1023.635563,1448,0,617.4285714,768.2575213,954.1696816,1.526295787,709779.4167,2402914.305,8339363,8,177982,35596.4,48632.43967,92777,50,8432607,1405434.5,3397080.789,8339363,48,0,0,0,0,200,220,0.704444209,0.821851578,0,2357,580.5,838.6928245,703405.6538,0,0,0,1,0,0,0,0,1,625.1538462,634.1666667,617.4285714,200,0,0,0,0,0,0,6,3805,7,4322,29200,27165,2,32,177990,0,177990,177990,8339363,0,8339363,8339363,BENIGN,0.0036,Low,NO
192.168.10.9-23.61.187.27-10625-80-6,23.61.187.27,80,192.168.10.9,10625,6,7/7/2017 4:53,111,1,1,6,6,6,6,6,0,6,6,6,0,108108.1081,18018.01802,111,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9009.009009,9009.009009,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN,0.2028,Low,NO
172.16.0.1-192.168.10.50-57086-80-6,172.16.0.1,57086,192.168.10.50,80,6,7/7/2017 3:59,580362,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,20044.38609,12.06143752,96727,235814.7814,578081,52,1592,796,774.9890322,1344,248,580288,193429.3333,333118.4416,578081,637,0,0,0,0,72,92,5.169187507,6.892250009,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
192.168.10.3-192.168.10.5-53-62659-17,192.168.10.5,62659,192.168.10.3,53,17,7/7/2017 4:55,138,2,2,90,122,45,45,45,0,61,61,61,0,1536231.884,28985.50725,46,73.61385739,131,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,14492.75362,14492.75362,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-52625-80-6,172.16.0.1,52625,192.168.10.50,80,6,7/7/2017 4:07,86134741,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,135.3344756,0.162536043,6625749.308,21400000,77400000,1,85400000,12200000,28900000,77400000,1,762080,152416,326268.6028,735745,45,0,0,0,0,172,132,0.092877739,0.069658304,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2126,0,2126,2126,42700000,49200000,77400000,7926673,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-51867-80-6,172.16.0.1,51867,192.168.10.50,80,6,7/7/2017 4:08,3179201,5,0,30,0,6,6,6,0,0,0,0,0,9.436333217,1.572722203,794800.25,1588411.198,3177417,235,3179201,794800.25,1588411.198,3177417,235,0,0,0,0,0,0,0,0,0,100,0,1.572722203,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
192.168.10.3-192.168.10.12-53-20992-17,192.168.10.12,20992,192.168.10.3,53,17,7/7/2017 3:53,350,2,2,64,258,32,32,32,0,129,129,129,0,920000,11428.57143,116.6666667,199.4751447,347,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,5714.285714,5714.285714,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32,129,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-56933-80-6,172.16.0.1,56933,192.168.10.50,80,6,7/7/2017 3:59,1293582,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,8992.85859,6.957425196,161697.75,457021.4374,1292768,3,687,343.5,391.03005,620,67,1293550,258710,578056.0634,1292768,3,0,0,0,0,72,132,2.319141732,4.638283464,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-49449-80-6,172.16.0.1,49449,192.168.10.50,80,6,7/7/2017 4:05,1801865,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6452.758669,4.994824807,225233.125,630146.1469,1784707,16,16805,8402.5,10468.7159,15805,1000,1801831,360366.2,796263.8781,1784707,16,0,0,0,0,72,132,1.664941602,3.329883204,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9885,Critical,YES
172.16.0.1-192.168.10.50-17934-80-6,192.168.10.50,80,172.16.0.1,17934,6,7/7/2017 3:59,9385655,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,149.6965316,0.745819018,1564275.833,3819467.096,9360720,4,0,0,0,0,0,9380748,1876149.6,4184007.86,9360720,4,1,0,0,0,20,132,0.106545574,0.639273444,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,24935,0,24935,24935,9360720,0,9360720,9360720,BENIGN,0.0047,Low,NO
172.16.0.1-192.168.10.50-55794-80-6,172.16.0.1,55794,192.168.10.50,80,6,7/7/2017 3:59,695930,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1942.877285,16715.76164,14.36926128,77325.55556,231510.2463,694686,4,900,450,298.3990617,661,239,695887,115981.1667,283506.5319,694686,4,0,0,0,0,72,152,4.310778383,10.05848289,0,4380,1057.545455,1720.253084,2959270.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-29705-80-6,172.16.0.1,29705,192.168.10.50,80,6,7/7/2017 4:07,885793,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,13132.86513,10.16038736,110724.125,312729.1297,884689,4,878,439,482.2468248,780,98,885754,177150.8,395526.1039,884689,4,0,0,0,0,72,132,3.386795786,6.773591573,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-57299-80-6,172.16.0.1,57299,192.168.10.50,80,6,7/7/2017 4:01,36898,5,0,30,0,6,6,6,0,0,0,0,0,813.052198,135.5086997,9224.5,13478.33149,28874,4,36898,9224.5,13478.33149,28874,4,0,0,0,0,0,0,0,0,0,100,0,135.5086997,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-17926-80-6,192.168.10.50,80,172.16.0.1,17926,6,7/7/2017 3:59,9388723,1,6,6,36,6,6,6,0,6,6,6,0,4.473451821,0.745575303,1564787.167,3819227.651,9360730,2,0,0,0,0,0,9385749,1877149.8,4183461.091,9360730,2,0,0,0,0,20,120,0.106510758,0.639064546,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,27993,0,27993,27993,9360730,0,9360730,9360730,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-61405-80-6,172.16.0.1,61405,192.168.10.50,80,6,7/7/2017 4:12,1750336,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6642.724597,3.999232147,291722.6667,711251.9973,1743553,53,6546,3273,3456.337946,5717,829,1750268,583422.6667,1004707.352,1743553,184,0,0,0,0,72,92,1.713956635,2.285275513,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9928,Critical,YES
192.168.10.19-192.168.10.50-137-137-17,192.168.10.50,137,192.168.10.19,137,17,7/7/2017 4:27,11,2,0,124,0,62,62,62,0,0,0,0,0,11300000,181818.1818,11,0,11,11,11,11,0,11,11,0,0,0,0,0,0,0,0,0,40,0,181818.1818,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0039,Low,NO
192.168.10.15-104.16.251.39-58945-443-6,104.16.251.39,443,192.168.10.15,58945,6,7/7/2017 4:01,241,2,0,12,0,6,6,6,0,0,0,0,0,49792.53112,8298.755187,241,0,241,241,241,241,0,241,241,0,0,0,0,0,0,0,0,0,40,0,8298.755187,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,47,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-49778-80-6,172.16.0.1,49778,192.168.10.50,80,6,7/7/2017 4:15,577578,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,20141.0026,12.11957519,96263,235444.9873,576863,11,628,314,149.9066376,420,208,577515,192505,332863.9412,576863,11,0,0,0,0,72,92,5.194103654,6.925471538,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,BENIGN,0.3023,Low,NO
192.168.10.5-72.21.91.29-56318-80-6,192.168.10.5,56318,72.21.91.29,80,6,7/7/2017 4:16,45203360,6,5,36,0,6,6,6,0,0,0,0,0,0.796400976,0.243344743,4520336,4966648.812,10000000,23553,45200000,9040672,2225220.431,10000000,5060090,40100000,10000000,6685.963057,10000000,10000000,0,0,0,0,120,160,0.132733496,0.110611247,0,6,3.5,3.089571903,9.545454545,0,0,0,0,1,0,0,0,0,3.818181818,6,0,120,0,0,0,0,0,0,6,36,5,0,256,290,5,20,23612.5,65.62773804,23706,23553,10000000,6662.793558,10000000,10000000,DDoS,0.7297,Medium,NO
192.168.10.3-192.168.10.12-53-12102-17,192.168.10.12,12102,192.168.10.3,53,17,7/7/2017 3:57,238,2,2,64,204,32,32,32,0,102,102,102,0,1126050.42,16806.72269,79.33333333,96.64539996,188,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,40,40,8403.361345,8403.361345,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-51201-80-6,172.16.0.1,51201,192.168.10.50,80,6,7/7/2017 4:16,3955328,5,0,30,0,6,6,6,0,0,0,0,0,7.584705997,1.264117666,988832,1975661.172,3952323,1,3955328,988832,1975661.172,3952323,1,0,0,0,0,0,0,0,0,0,100,0,1.264117666,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-39662-80-6,172.16.0.1,39662,192.168.10.50,80,6,7/7/2017 4:13,704252,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16518.23495,11.35957015,100607.4286,265701.6781,703162,5,866,433,360.6244584,688,178,704206,176051.5,351407.2063,703162,5,0,0,0,0,72,112,4.259838808,7.099731346,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-17040-80-6,172.16.0.1,17040,192.168.10.50,80,6,7/7/2017 3:58,206857,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,56207.91175,48.34257482,22984.11111,59029.88903,178545,6,27750,13875,19370.48316,27572,178,206711,34451.83333,71449.89999,178545,6,0,0,0,0,72,152,14.50277245,33.83980238,0,2920,1057,1306.290856,1706395.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9820,Critical,YES
192.168.10.16-199.244.48.55-41996-443-6,192.168.10.16,41996,199.244.48.55,443,6,7/7/2017 3:30,142263,47,58,1331,104393,570,0,28.31914894,110.239878,4344,0,1799.87931,866.1409487,743158.7974,738.0696316,1367.913462,5131.621368,23191,0,142263,3092.673913,7502.339733,23772,2,119294,2092.877193,6249.868422,23908,1,0,0,0,0,1188,1864,330.3740256,407.695606,0,4344,997.3962264,1094.593699,1198135.365,0,0,0,1,0,0,0,0,1,1006.895238,28.31914894,1799.87931,1188,0,0,0,0,0,0,47,1331,58,104393,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN,0.0036,Low,NO
172.16.0.1-192.168.10.50-14490-80-6,172.16.0.1,14490,192.168.10.50,80,6,7/7/2017 3:57,377315,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,30815.10144,18.55213813,62885.83333,148094.6083,365029,8,12009,6004.5,8348.809765,11908,101,377307,125769,207290.8501,365029,182,0,0,0,0,72,92,7.950916343,10.60122179,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9901,Critical,YES
172.16.0.1-192.168.10.50-50859-80-6,172.16.0.1,50859,192.168.10.50,80,6,7/7/2017 4:15,47178,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,246449.6163,148.3742422,7863,12111.96854,27988,5,29029,14514.5,19061.4775,27993,1036,47173,15724.33333,14570.10423,29091,193,0,0,0,0,72,92,63.58896096,84.78528128,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9820,Critical,YES
172.16.0.1-192.168.10.50-55410-80-6,172.16.0.1,55410,192.168.10.50,80,6,7/7/2017 4:00,4134726,4,0,24,0,6,6,6,0,0,0,0,0,5.804495872,0.967415979,1378242,2386418.738,4133841,358,4134726,1378242,2386418.738,4133841,358,0,0,0,0,0,0,0,0,0,80,0,0.967415979,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-50526-80-6,172.16.0.1,50526,192.168.10.50,80,6,7/7/2017 4:07,7147379,5,0,30,0,6,6,6,0,0,0,0,0,4.19734283,0.699557138,1786844.75,3571027.049,7143385,3,7147379,1786844.75,3571027.049,7143385,3,0,0,0,0,0,0,0,0,0,100,0,0.699557138,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3994,0,3994,3994,7143385,0,7143385,7143385,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-31427-80-6,172.16.0.1,31427,192.168.10.50,80,6,7/7/2017 4:08,8093842,4,0,24,0,6,6,6,0,0,0,0,0,2.96521726,0.494202877,2697947.333,4672129.714,8092858,2,8093842,2697947.333,4672129.714,8092858,2,0,0,0,0,0,0,0,0,0,80,0,0.494202877,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,984,0,984,984,8092858,0,8092858,8092858,DDoS,0.7297,Medium,NO
192.168.10.1-192.168.10.3-53-61642-17,192.168.10.3,61642,192.168.10.1,53,17,7/7/2017 4:13,83152,1,1,55,128,55,55,55,0,128,128,128,0,2200.788917,24.05233789,83152,0,83152,83152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12.02616894,12.02616894,55,128,79.33333333,42.14656965,1776.333333,0,0,0,0,0,0,0,0,1,119,55,128,32,0,0,0,0,0,0,1,55,1,128,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-58524-80-6,172.16.0.1,58524,192.168.10.50,80,6,7/7/2017 4:00,31696,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,366828.6219,252.3977789,4528,7881.795967,19742,44,20158,10079,13815.45229,19848,310,31590,7897.5,9674.142322,20096,64,0,0,0,0,72,112,94.64916709,157.7486118,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9853,Critical,YES
172.16.0.1-192.168.10.50-57630-80-6,192.168.10.50,80,172.16.0.1,57630,6,7/7/2017 4:10,93223785,7,9,11613,62,5840,0,1659,2429.621575,20,0,6.888888889,5.30199124,125.2362796,0.171630019,6214919,21300000,82700000,1,93200000,15500000,37600000,92400000,3,92300000,11500000,28900000,82700000,1,0,0,0,0,152,192,0.075088133,0.096541886,0,5840,687.1176471,1707.681172,2916174.985,0,0,0,0,1,1,0,0,1,730.0625,1659,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,35797,0,35797,35797,46200000,51700000,82700000,9635461,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-56634-80-6,172.16.0.1,56634,192.168.10.50,80,6,7/7/2017 3:59,74166879,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,157.334381,0.175280397,6180573.25,18000000,62400000,2,73700000,9211404.75,21900000,62400000,2,476466,158822,274045.3353,475262,227,0,0,0,0,192,92,0.121347967,0.05393243,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,3001,0,3001,3001,36800000,36200000,62400000,11300000,DDoS,0.7297,Medium,NO
192.168.10.3-192.168.10.5-53-55945-17,192.168.10.5,55945,192.168.10.3,53,17,7/7/2017 3:37,48528,4,2,156,252,39,39,39,0,126,126,126,0,8407.51731,123.6399604,9705.6,13265.79776,24281,1,24243,8081,13954.28712,24194,1,4,4,0,4,4,0,0,0,0,80,64,82.42664029,41.21332015,39,126,63.85714286,42.45165317,1802.142857,0,0,0,0,0,0,0,0,0,74.5,39,126,80,0,0,0,0,0,0,4,156,2,252,-1,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.6980,Medium,NO
172.16.0.1-192.168.10.50-35439-80-6,172.16.0.1,35439,192.168.10.50,80,6,7/7/2017 4:11,25051,3,4,26,11601,20,0,8.666666667,10.26320288,10220,0,2900.25,4922.508194,464133.1683,279.4299629,4175.166667,9731.762685,24037,3,24092,12046,17031.37393,24089,3,24999,8333,13877.93818,24357,177,0,0,0,0,72,92,119.7556984,159.6742645,0,10220,1453.375,3574.535052,12800000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9776,Critical,YES
172.16.0.1-192.168.10.50-60178-80-6,172.16.0.1,60178,192.168.10.50,80,6,7/7/2017 4:13,5267563,4,0,24,0,6,6,6,0,0,0,0,0,4.556186608,0.759364435,1755854.333,3036035.101,5261564,10,5267563,1755854.333,3036035.101,5261564,10,0,0,0,0,0,0,0,0,0,80,0,0.759364435,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5999,0,5999,5999,5261564,0,5261564,5261564,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-30730-80-6,192.168.10.50,80,172.16.0.1,30730,6,7/7/2017 4:08,11349914,1,7,6,42,6,6,6,0,6,6,6,0,4.229106934,0.704851156,1621416.286,4272526.157,11300000,0,0,0,0,0,0,11300000,1891118.833,4614581.695,11300000,0,0,0,0,0,20,140,0.088106394,0.616744761,6,6,6,0,0,0,0,0,0,1,1,0,0,7,6.75,6,6,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,39366,0,39366,39366,11300000,0,11300000,11300000,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-55238-80-6,172.16.0.1,55238,192.168.10.50,80,6,7/7/2017 4:08,89920782,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,129.6363281,0.155692596,6916983.231,23400000,84600000,1,89900000,12800000,31700000,84600000,1,37199,7439.8,16070.18655,36185,62,0,0,0,0,172,132,0.088967198,0.066725398,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1896,0,1896,1896,44900000,56100000,84600000,5264988,DDoS,0.7297,Medium,NO
